id_etudiant,id_competence,score
ETU_0143,MED_C06,0
ETU_0143,MED_C07,0
ETU_0143,MED_C08,0
ETU_0143,MED_C09,0
ETU_0143,MED_C10,0
ETU_0143,MED_C11,0
ETU_0143,MED_C12,0
ETU_0143,MED_C13,0
ETU_0143,MED_C14,0
ETU_0144,MED_C01,0
ETU_0144,MED_C02,3
ETU_0144,MED_C03,0
ETU_0144,MED_C04,0
ETU_0144,MED_C05,0
ETU_0144,MED_C06,2
ETU_0144,MED_C07,2
ETU_0144,MED_C08,0
ETU_0144,MED_C09,0
ETU_0144,MED_C10,0
ETU_0144,MED_C11,0
ETU_0144,MED_C12,0
ETU_0144,MED_C13,2
ETU_0144,MED_C14,0
ETU_0145,MED_C01,2
ETU_0145,MED_C02,0
ETU_0145,MED_C03,3
ETU_0145,MED_C04,0
ETU_0145,MED_C05,0
ETU_0145,MED_C06,0
ETU_0145,MED_C07,0
ETU_0145,MED_C08,1
ETU_0145,MED_C09,0
ETU_0145,MED_C10,0
ETU_0145,MED_C11,0
ETU_0145,MED_C12,2
ETU_0145,MED_C13,0
ETU_0145,MED_C14,0
ETU_0146,MED_C01,0
ETU_0146,MED_C02,0
ETU_0146,MED_C03,0
ETU_0146,MED_C04,0
ETU_0146,MED_C05,0
ETU_0146,MED_C06,0
ETU_0146,MED_C07,0
ETU_0146,MED_C08,1
ETU_0146,MED_C09,0
ETU_0146,MED_C10,1
ETU_0146,MED_C11,0
ETU_0146,MED_C12,0
ETU_0146,MED_C13,1
ETU_0146,MED_C14,0
ETU_0147,PHA_C01,0
ETU_0147,PHA_C02,1
ETU_0147,PHA_C03,1
ETU_0147,PHA_C04,0
ETU_0147,PHA_C05,0
ETU_0147,PHA_C06,0
ETU_0147,PHA_C07,1
ETU_0147,PHA_C08,0
ETU_0147,PHA_C09,-1
ETU_0147,PHA_C10,0
ETU_0148,PHA_C01,0
ETU_0148,PHA_C02,0
ETU_0148,PHA_C03,0
ETU_0148,PHA_C04,0
ETU_0148,PHA_C05,0
ETU_0148,PHA_C06,0
ETU_0148,PHA_C07,0
ETU_0148,PHA_C08,0
ETU_0148,PHA_C09,0
ETU_0148,PHA_C10,0
ETU_0149,MED_C01,0
ETU_0149,MED_C02,0
ETU_0149,MED_C03,0
ETU_0149,MED_C04,0
ETU_0149,MED_C05,0
ETU_0149,MED_C06,0
ETU_0149,MED_C07,0
ETU_0149,MED_C08,0
ETU_0149,MED_C09,0
ETU_0149,MED_C10,0
ETU_0149,MED_C11,0
ETU_0149,MED_C12,0
ETU_0149,MED_C13,0
ETU_0149,MED_C14,0
ETU_0150,MED_C01,2
ETU_0150,MED_C02,0
ETU_0150,MED_C03,1
ETU_0150,MED_C04,0
ETU_0150,MED_C05,0
ETU_0150,MED_C06,1
ETU_0150,MED_C07,1
ETU_0150,MED_C08,1
ETU_0150,MED_C09,0
ETU_0150,MED_C10,0
ETU_0150,MED_C11,0
ETU_0150,MED_C12,0
ETU_0150,MED_C13,1
ETU_0150,MED_C14,0
ETU_0151,DEN_C01,1
ETU_0151,DEN_C02,1
ETU_0151,DEN_C03,0
ETU_0151,DEN_C04,0
ETU_0151,DEN_C05,1
ETU_0151,DEN_C06,0
ETU_0151,DEN_C07,0
ETU_0151,DEN_C08,0
ETU_0151,DEN_C09,0
ETU_0151,DEN_C10,1
ETU_0151,DEN_C11,0
ETU_0151,DEN_C12,0
ETU_0152,MED_C01,0
ETU_0152,MED_C02,1
ETU_0152,MED_C03,1
ETU_0152,MED_C04,1
ETU_0152,MED_C05,0
ETU_0152,MED_C06,2
ETU_0152,MED_C07,2
ETU_0152,MED_C08,2
ETU_0152,MED_C09,1
ETU_0152,MED_C10,1
ETU_0152,MED_C11,2
ETU_0152,MED_C12,0
ETU_0152,MED_C13,0
ETU_0152,MED_C14,0
ETU_0153,MED_C01,0
ETU_0153,MED_C02,0
ETU_0153,MED_C03,0
ETU_0153,MED_C04,0
ETU_0153,MED_C05,0
ETU_0153,MED_C06,1
ETU_0153,MED_C07,0
ETU_0153,MED_C08,0
ETU_0153,MED_C09,0
ETU_0153,MED_C10,1
ETU_0153,MED_C11,0
ETU_0153,MED_C12,0
ETU_0153,MED_C13,0
ETU_0153,MED_C14,1
ETU_0154,MED_C01,0
ETU_0154,MED_C02,0
ETU_0154,MED_C03,0
ETU_0154,MED_C04,0
ETU_0154,MED_C05,0
ETU_0154,MED_C06,0
ETU_0154,MED_C07,0
ETU_0154,MED_C08,0
ETU_0154,MED_C09,0
ETU_0154,MED_C10,0
ETU_0154,MED_C11,0
ETU_0154,MED_C12,0
ETU_0154,MED_C13,0
ETU_0154,MED_C14,0
ETU_0155,DEN_C01,0
ETU_0155,DEN_C02,0
ETU_0155,DEN_C03,0
ETU_0155,DEN_C04,1
ETU_0155,DEN_C05,0
ETU_0155,DEN_C06,0
ETU_0155,DEN_C07,0
ETU_0155,DEN_C08,0
ETU_0155,DEN_C09,0
ETU_0155,DEN_C10,2
ETU_0155,DEN_C11,0
ETU_0155,DEN_C12,0
ETU_0156,MED_C01,1
ETU_0156,MED_C02,1
ETU_0156,MED_C03,1
ETU_0156,MED_C04,0
ETU_0156,MED_C05,0
ETU_0156,MED_C06,1
ETU_0156,MED_C07,0
ETU_0156,MED_C08,1
ETU_0156,MED_C09,0
ETU_0156,MED_C10,1
ETU_0156,MED_C11,0
ETU_0156,MED_C12,0
ETU_0156,MED_C13,0
ETU_0156,MED_C14,0
ETU_0157,PHA_C01,1
ETU_0157,PHA_C02,0
ETU_0157,PHA_C03,0
ETU_0157,PHA_C04,0
ETU_0157,PHA_C05,0
ETU_0157,PHA_C06,0
ETU_0157,PHA_C07,0
ETU_0157,PHA_C08,1
ETU_0157,PHA_C09,0
ETU_0157,PHA_C10,2
ETU_0158,MAI_C01,0
ETU_0158,MAI_C02,1
ETU_0158,MAI_C03,0
ETU_0158,MAI_C04,1
ETU_0158,MAI_C05,1
ETU_0158,MAI_C06,0
ETU_0158,MAI_C07,0
ETU_0158,MAI_C08,0
ETU_0158,MAI_C09,0
ETU_0158,MAI_C10,0
ETU_0158,MAI_C11,1
ETU_0158,MAI_C12,1
ETU_0159,MED_C01,1
ETU_0159,MED_C02,0
ETU_0159,MED_C03,0
ETU_0159,MED_C04,0
ETU_0159,MED_C05,0
ETU_0159,MED_C06,0
ETU_0159,MED_C07,2
ETU_0159,MED_C08,0
ETU_0159,MED_C09,0
ETU_0159,MED_C10,0
ETU_0159,MED_C11,0
ETU_0159,MED_C12,0
ETU_0159,MED_C13,0
ETU_0159,MED_C14,0
ETU_0160,MAI_C01,0
ETU_0160,MAI_C02,2
ETU_0160,MAI_C03,1
ETU_0160,MAI_C04,0
ETU_0160,MAI_C05,0
ETU_0160,MAI_C06,1
ETU_0160,MAI_C07,1
ETU_0160,MAI_C08,1
ETU_0160,MAI_C09,0
ETU_0160,MAI_C10,0
ETU_0160,MAI_C11,1
ETU_0160,MAI_C12,0
ETU_0161,MED_C01,1
ETU_0161,MED_C02,0
ETU_0161,MED_C03,0
ETU_0161,MED_C04,1
ETU_0161,MED_C05,0
ETU_0161,MED_C06,0
ETU_0161,MED_C07,0
ETU_0161,MED_C08,0
ETU_0161,MED_C09,0
ETU_0161,MED_C10,1
ETU_0161,MED_C11,0
ETU_0161,MED_C12,0
ETU_0161,MED_C13,0
ETU_0161,MED_C14,0
ETU_0162,PHA_C01,0
ETU_0162,PHA_C02,1
ETU_0162,PHA_C03,0
ETU_0162,PHA_C04,1
ETU_0162,PHA_C05,1
ETU_0162,PHA_C06,0
ETU_0162,PHA_C07,1
ETU_0162,PHA_C08,1
ETU_0162,PHA_C09,0
ETU_0162,PHA_C10,0
ETU_0163,PHA_C01,0
ETU_0163,PHA_C02,0
ETU_0163,PHA_C03,0
ETU_0163,PHA_C04,1
ETU_0163,PHA_C05,0
ETU_0163,PHA_C06,0
ETU_0163,PHA_C07,0
ETU_0163,PHA_C08,0
ETU_0163,PHA_C09,0
ETU_0163,PHA_C10,0
ETU_0164,PHA_C01,0
ETU_0164,PHA_C02,1
ETU_0164,PHA_C03,2
ETU_0164,PHA_C04,0
ETU_0164,PHA_C05,0
ETU_0164,PHA_C06,0
ETU_0164,PHA_C07,0
ETU_0164,PHA_C08,1
ETU_0164,PHA_C09,1
ETU_0164,PHA_C10,0
ETU_0165,MED_C01,0
ETU_0165,MED_C02,1
ETU_0165,MED_C03,0
ETU_0165,MED_C04,0
ETU_0165,MED_C05,0
ETU_0165,MED_C06,1
ETU_0165,MED_C07,3
ETU_0165,MED_C08,0
ETU_0165,MED_C09,0
ETU_0165,MED_C10,1
ETU_0165,MED_C11,0
ETU_0165,MED_C12,0
ETU_0165,MED_C13,1
ETU_0165,MED_C14,0
ETU_0166,MAI_C01,-1
ETU_0166,MAI_C02,2
ETU_0166,MAI_C03,0
ETU_0166,MAI_C04,1
ETU_0166,MAI_C05,2
ETU_0166,MAI_C06,0
ETU_0166,MAI_C07,0
ETU_0166,MAI_C08,0
ETU_0166,MAI_C09,0
ETU_0166,MAI_C10,1
ETU_0166,MAI_C11,1
ETU_0166,MAI_C12,2
ETU_0167,MED_C01,0
ETU_0167,MED_C02,0
ETU_0167,MED_C03,0
ETU_0167,MED_C04,0
ETU_0167,MED_C05,1
ETU_0167,MED_C06,2
ETU_0167,MED_C07,0
ETU_0167,MED_C08,2
ETU_0167,MED_C09,0
ETU_0167,MED_C10,3
ETU_0167,MED_C11,1
ETU_0167,MED_C12,0
ETU_0167,MED_C13,0
ETU_0167,MED_C14,1
ETU_0168,MED_C01,0
ETU_0168,MED_C02,0
ETU_0168,MED_C03,0
ETU_0168,MED_C04,0
ETU_0168,MED_C05,0
ETU_0168,MED_C06,0
ETU_0168,MED_C07,0
ETU_0168,MED_C08,0
ETU_0168,MED_C09,0
ETU_0168,MED_C10,0
ETU_0168,MED_C11,0
ETU_0168,MED_C12,0
ETU_0168,MED_C13,0
ETU_0168,MED_C14,0
ETU_0169,MED_C01,0
ETU_0169,MED_C02,1
ETU_0169,MED_C03,0
ETU_0169,MED_C04,1
ETU_0169,MED_C05,0
ETU_0169,MED_C06,0
ETU_0169,MED_C07,2
ETU_0169,MED_C08,-1
ETU_0169,MED_C09,0
ETU_0169,MED_C10,1
ETU_0169,MED_C11,0
ETU_0169,MED_C12,1
ETU_0169,MED_C13,0
ETU_0169,MED_C14,0
ETU_0170,PHA_C01,3
ETU_0170,PHA_C02,0
ETU_0170,PHA_C03,0
ETU_0170,PHA_C04,0
ETU_0170,PHA_C05,1
ETU_0170,PHA_C06,0
ETU_0170,PHA_C07,1
ETU_0170,PHA_C08,1
ETU_0170,PHA_C09,0
ETU_0170,PHA_C10,4
ETU_0171,PHA_C01,0
ETU_0171,PHA_C02,0
ETU_0171,PHA_C03,2
ETU_0171,PHA_C04,0
ETU_0171,PHA_C05,0
ETU_0171,PHA_C06,0
ETU_0171,PHA_C07,0
ETU_0171,PHA_C08,1
ETU_0171,PHA_C09,1
ETU_0171,PHA_C10,0
ETU_0172,MED_C01,0
ETU_0172,MED_C02,0
ETU_0172,MED_C03,1
ETU_0172,MED_C04,0
ETU_0172,MED_C05,1
ETU_0172,MED_C06,0
ETU_0172,MED_C07,0
ETU_0172,MED_C08,0
ETU_0172,MED_C09,0
ETU_0172,MED_C10,0
ETU_0172,MED_C11,1
ETU_0172,MED_C12,0
ETU_0172,MED_C13,0
ETU_0172,MED_C14,0
ETU_0173,PHA_C01,1
ETU_0173,PHA_C02,1
ETU_0173,PHA_C03,1
ETU_0173,PHA_C04,0
ETU_0173,PHA_C05,1
ETU_0173,PHA_C06,1
ETU_0173,PHA_C07,1
ETU_0173,PHA_C08,0
ETU_0173,PHA_C09,1
ETU_0173,PHA_C10,0
ETU_0174,MED_C01,0
ETU_0174,MED_C02,0
ETU_0174,MED_C03,1
ETU_0174,MED_C04,2
ETU_0174,MED_C05,0
ETU_0174,MED_C06,0
ETU_0174,MED_C07,0
ETU_0174,MED_C08,0
ETU_0174,MED_C09,0
ETU_0174,MED_C10,0
ETU_0174,MED_C11,0
ETU_0174,MED_C12,1
ETU_0174,MED_C13,1
ETU_0174,MED_C14,0
ETU_0175,PHA_C01,1
ETU_0175,PHA_C02,0
ETU_0175,PHA_C03,1
ETU_0175,PHA_C04,0
ETU_0175,PHA_C05,0
ETU_0175,PHA_C06,2
ETU_0175,PHA_C07,0
ETU_0175,PHA_C08,-1
ETU_0175,PHA_C09,1
ETU_0175,PHA_C10,0
ETU_0176,MED_C01,0
ETU_0176,MED_C02,0
ETU_0176,MED_C03,0
ETU_0176,MED_C04,0
ETU_0176,MED_C05,0
ETU_0176,MED_C06,0
ETU_0176,MED_C07,0
ETU_0176,MED_C08,0
ETU_0176,MED_C09,0
ETU_0176,MED_C10,0
ETU_0176,MED_C11,0
ETU_0176,MED_C12,0
ETU_0176,MED_C13,0
ETU_0176,MED_C14,0
ETU_0177,PHA_C01,0
ETU_0177,PHA_C02,0
ETU_0177,PHA_C03,0
ETU_0177,PHA_C04,0
ETU_0177,PHA_C05,0
ETU_0177,PHA_C06,0
ETU_0177,PHA_C07,0
ETU_0177,PHA_C08,0
ETU_0177,PHA_C09,0
ETU_0177,PHA_C10,0
ETU_0178,MED_C01,0
ETU_0178,MED_C02,1
ETU_0178,MED_C03,0
ETU_0178,MED_C04,0
ETU_0178,MED_C05,0
ETU_0178,MED_C06,0
ETU_0178,MED_C07,0
ETU_0178,MED_C08,0
ETU_0178,MED_C09,2
ETU_0178,MED_C10,0
ETU_0178,MED_C11,0
ETU_0178,MED_C12,1
ETU_0178,MED_C13,0
ETU_0178,MED_C14,0
ETU_0179,DEN_C01,1
ETU_0179,DEN_C02,0
ETU_0179,DEN_C03,0
ETU_0179,DEN_C04,0
ETU_0179,DEN_C05,0
ETU_0179,DEN_C06,2
ETU_0179,DEN_C07,0
ETU_0179,DEN_C08,1
ETU_0179,DEN_C09,1
ETU_0179,DEN_C10,0
ETU_0179,DEN_C11,-1
ETU_0179,DEN_C12,0
ETU_0180,MED_C01,0
ETU_0180,MED_C02,0
ETU_0180,MED_C03,0
ETU_0180,MED_C04,0
ETU_0180,MED_C05,0
ETU_0180,MED_C06,0
ETU_0180,MED_C07,2
ETU_0180,MED_C08,2
ETU_0180,MED_C09,1
ETU_0180,MED_C10,2
ETU_0180,MED_C11,2
ETU_0180,MED_C12,0
ETU_0180,MED_C13,1
ETU_0180,MED_C14,0
ETU_0181,MED_C01,1
ETU_0181,MED_C02,0
ETU_0181,MED_C03,2
ETU_0181,MED_C04,0
ETU_0181,MED_C05,1
ETU_0181,MED_C06,0
ETU_0181,MED_C07,1
ETU_0181,MED_C08,2
ETU_0181,MED_C09,0
ETU_0181,MED_C10,2
ETU_0181,MED_C11,0
ETU_0181,MED_C12,0
ETU_0181,MED_C13,0
ETU_0181,MED_C14,0
ETU_0182,MED_C01,0
ETU_0182,MED_C02,0
ETU_0182,MED_C03,0
ETU_0182,MED_C04,0
ETU_0182,MED_C05,0
ETU_0182,MED_C06,0
ETU_0182,MED_C07,0
ETU_0182,MED_C08,0
ETU_0182,MED_C09,0
ETU_0182,MED_C10,0
ETU_0182,MED_C11,0
ETU_0182,MED_C12,0
ETU_0182,MED_C13,0
ETU_0182,MED_C14,0
ETU_0183,DEN_C01,2
ETU_0183,DEN_C02,1
ETU_0183,DEN_C03,0
ETU_0183,DEN_C04,0
ETU_0183,DEN_C05,1
ETU_0183,DEN_C06,0
ETU_0183,DEN_C07,2
ETU_0183,DEN_C08,0
ETU_0183,DEN_C09,0
ETU_0183,DEN_C10,1
ETU_0183,DEN_C11,0
ETU_0183,DEN_C12,-1
ETU_0184,DEN_C01,0
ETU_0184,DEN_C02,0
ETU_0184,DEN_C03,0
ETU_0184,DEN_C04,0
ETU_0184,DEN_C05,0
ETU_0184,DEN_C06,0
ETU_0184,DEN_C07,0
ETU_0184,DEN_C08,0
ETU_0184,DEN_C09,0
ETU_0184,DEN_C10,0
ETU_0184,DEN_C11,0
ETU_0184,DEN_C12,0
ETU_0185,MED_C01,0
ETU_0185,MED_C02,0
ETU_0185,MED_C03,0
ETU_0185,MED_C04,0
ETU_0185,MED_C05,0
ETU_0185,MED_C06,0
ETU_0185,MED_C07,1
ETU_0185,MED_C08,0
ETU_0185,MED_C09,0
ETU_0185,MED_C10,0
ETU_0185,MED_C11,0
ETU_0185,MED_C12,0
ETU_0185,MED_C13,0
ETU_0185,MED_C14,0
ETU_0186,PHA_C01,0
ETU_0186,PHA_C02,0
ETU_0186,PHA_C03,0
ETU_0186,PHA_C04,1
ETU_0186,PHA_C05,1
ETU_0186,PHA_C06,2
ETU_0186,PHA_C07,0
ETU_0186,PHA_C08,0
ETU_0186,PHA_C09,0
ETU_0186,PHA_C10,0
ETU_0187,MAI_C01,0
ETU_0187,MAI_C02,0
ETU_0187,MAI_C03,1
ETU_0187,MAI_C04,0
ETU_0187,MAI_C05,0
ETU_0187,MAI_C06,0
ETU_0187,MAI_C07,0
ETU_0187,MAI_C08,0
ETU_0187,MAI_C09,1
ETU_0187,MAI_C10,0
ETU_0187,MAI_C11,0
ETU_0187,MAI_C12,0
ETU_0188,PHA_C01,0
ETU_0188,PHA_C02,0
ETU_0188,PHA_C03,0
ETU_0188,PHA_C04,0
ETU_0188,PHA_C05,0
ETU_0188,PHA_C06,0
ETU_0188,PHA_C07,0
ETU_0188,PHA_C08,0
ETU_0188,PHA_C09,0
ETU_0188,PHA_C10,0
ETU_0189,PHA_C01,0
ETU_0189,PHA_C02,0
ETU_0189,PHA_C03,0
ETU_0189,PHA_C04,0
ETU_0189,PHA_C05,0
ETU_0189,PHA_C06,0
ETU_0189,PHA_C07,0
ETU_0189,PHA_C08,0
ETU_0189,PHA_C09,0
ETU_0189,PHA_C10,0
ETU_0190,MED_C01,2
ETU_0190,MED_C02,2
ETU_0190,MED_C03,0
ETU_0190,MED_C04,2
ETU_0190,MED_C05,0
ETU_0190,MED_C06,0
ETU_0190,MED_C07,0
ETU_0190,MED_C08,-1
ETU_0190,MED_C09,0
ETU_0190,MED_C10,0
ETU_0190,MED_C11,0
ETU_0190,MED_C12,1
ETU_0190,MED_C13,0
ETU_0190,MED_C14,0
ETU_0191,MED_C01,0
ETU_0191,MED_C02,2
ETU_0191,MED_C03,0
ETU_0191,MED_C04,0
ETU_0191,MED_C05,0
ETU_0191,MED_C06,1
ETU_0191,MED_C07,0
ETU_0191,MED_C08,1
ETU_0191,MED_C09,0
ETU_0191,MED_C10,2
ETU_0191,MED_C11,0
ETU_0191,MED_C12,0
ETU_0191,MED_C13,0
ETU_0191,MED_C14,0
ETU_0192,DEN_C01,0
ETU_0192,DEN_C02,1
ETU_0192,DEN_C03,0
ETU_0192,DEN_C04,0
ETU_0192,DEN_C05,1
ETU_0192,DEN_C06,1
ETU_0192,DEN_C07,0
ETU_0192,DEN_C08,0
ETU_0192,DEN_C09,0
ETU_0192,DEN_C10,1
ETU_0192,DEN_C11,0
ETU_0192,DEN_C12,-1
ETU_0193,DEN_C01,0
ETU_0193,DEN_C02,1
ETU_0193,DEN_C03,0
ETU_0193,DEN_C04,1
ETU_0193,DEN_C05,0
ETU_0193,DEN_C06,1
ETU_0193,DEN_C07,2
ETU_0193,DEN_C08,0
ETU_0193,DEN_C09,1
ETU_0193,DEN_C10,0
ETU_0193,DEN_C11,0
ETU_0193,DEN_C12,0
ETU_0194,PHA_C01,0
ETU_0194,PHA_C02,0
ETU_0194,PHA_C03,1
ETU_0194,PHA_C04,1
ETU_0194,PHA_C05,1
ETU_0194,PHA_C06,0
ETU_0194,PHA_C07,1
ETU_0194,PHA_C08,0
ETU_0194,PHA_C09,0
ETU_0194,PHA_C10,1
ETU_0195,MED_C01,1
ETU_0195,MED_C02,0
ETU_0195,MED_C03,0
ETU_0195,MED_C04,1
ETU_0195,MED_C05,1
ETU_0195,MED_C06,2
ETU_0195,MED_C07,0
ETU_0195,MED_C08,0
ETU_0195,MED_C09,0
ETU_0195,MED_C10,0
ETU_0195,MED_C11,0
ETU_0195,MED_C12,1
ETU_0195,MED_C13,1
ETU_0195,MED_C14,0
ETU_0196,MED_C01,2
ETU_0196,MED_C02,0
ETU_0196,MED_C03,1
ETU_0196,MED_C04,0
ETU_0196,MED_C05,1
ETU_0196,MED_C06,0
ETU_0196,MED_C07,1
ETU_0196,MED_C08,0
ETU_0196,MED_C09,0
ETU_0196,MED_C10,0
ETU_0196,MED_C11,0
ETU_0196,MED_C12,3
ETU_0196,MED_C13,0
ETU_0196,MED_C14,2
ETU_0197,MAI_C01,1
ETU_0197,MAI_C02,0
ETU_0197,MAI_C03,0
ETU_0197,MAI_C04,1
ETU_0197,MAI_C05,1
ETU_0197,MAI_C06,-1
ETU_0197,MAI_C07,1
ETU_0197,MAI_C08,0
ETU_0197,MAI_C09,-1
ETU_0197,MAI_C10,0
ETU_0197,MAI_C11,2
ETU_0197,MAI_C12,1
ETU_0198,DEN_C01,1
ETU_0198,DEN_C02,4
ETU_0198,DEN_C03,0
ETU_0198,DEN_C04,2
ETU_0198,DEN_C05,1
ETU_0198,DEN_C06,2
ETU_0198,DEN_C07,1
ETU_0198,DEN_C08,0
ETU_0198,DEN_C09,0
ETU_0198,DEN_C10,0
ETU_0198,DEN_C11,1
ETU_0198,DEN_C12,0
ETU_0199,DEN_C01,0
ETU_0199,DEN_C02,0
ETU_0199,DEN_C03,0
ETU_0199,DEN_C04,0
ETU_0199,DEN_C05,0
ETU_0199,DEN_C06,0
ETU_0199,DEN_C07,1
ETU_0199,DEN_C08,0
ETU_0199,DEN_C09,1
ETU_0199,DEN_C10,0
ETU_0199,DEN_C11,0
ETU_0199,DEN_C12,0
ETU_0200,MAI_C01,0
ETU_0200,MAI_C02,0
ETU_0200,MAI_C03,0
ETU_0200,MAI_C04,0
ETU_0200,MAI_C05,0
ETU_0200,MAI_C06,1
ETU_0200,MAI_C07,0
ETU_0200,MAI_C08,0
ETU_0200,MAI_C09,1
ETU_0200,MAI_C10,0
ETU_0200,MAI_C11,2
ETU_0200,MAI_C12,1
ETU_0201,PHA_C01,0
ETU_0201,PHA_C02,0
ETU_0201,PHA_C03,1
ETU_0201,PHA_C04,0
ETU_0201,PHA_C05,0
ETU_0201,PHA_C06,1
ETU_0201,PHA_C07,0
ETU_0201,PHA_C08,0
ETU_0201,PHA_C09,0
ETU_0201,PHA_C10,1
ETU_0202,MED_C01,0
ETU_0202,MED_C02,0
ETU_0202,MED_C03,0
ETU_0202,MED_C04,0
ETU_0202,MED_C05,1
ETU_0202,MED_C06,1
ETU_0202,MED_C07,1
ETU_0202,MED_C08,0
ETU_0202,MED_C09,0
ETU_0202,MED_C10,0
ETU_0202,MED_C11,0
ETU_0202,MED_C12,0
ETU_0202,MED_C13,0
ETU_0202,MED_C14,0
ETU_0203,MED_C01,0
ETU_0203,MED_C02,0
ETU_0203,MED_C03,0
ETU_0203,MED_C04,0
ETU_0203,MED_C05,0
ETU_0203,MED_C06,0
ETU_0203,MED_C07,0
ETU_0203,MED_C08,0
ETU_0203,MED_C09,0
ETU_0203,MED_C10,0
ETU_0203,MED_C11,0
ETU_0203,MED_C12,0
ETU_0203,MED_C13,0
ETU_0203,MED_C14,0
ETU_0204,DEN_C01,0
ETU_0204,DEN_C02,0
ETU_0204,DEN_C03,0
ETU_0204,DEN_C04,1
ETU_0204,DEN_C05,1
ETU_0204,DEN_C06,3
ETU_0204,DEN_C07,1
ETU_0204,DEN_C08,0
ETU_0204,DEN_C09,2
ETU_0204,DEN_C10,0
ETU_0204,DEN_C11,1
ETU_0204,DEN_C12,0
ETU_0205,PHA_C01,0
ETU_0205,PHA_C02,2
ETU_0205,PHA_C03,0
ETU_0205,PHA_C04,-1
ETU_0205,PHA_C05,2
ETU_0205,PHA_C06,0
ETU_0205,PHA_C07,1
ETU_0205,PHA_C08,1
ETU_0205,PHA_C09,0
ETU_0205,PHA_C10,0
ETU_0206,MED_C01,1
ETU_0206,MED_C02,0
ETU_0206,MED_C03,1
ETU_0206,MED_C04,0
ETU_0206,MED_C05,0
ETU_0206,MED_C06,0
ETU_0206,MED_C07,1
ETU_0206,MED_C08,1
ETU_0206,MED_C09,0
ETU_0206,MED_C10,0
ETU_0206,MED_C11,0
ETU_0206,MED_C12,0
ETU_0206,MED_C13,1
ETU_0206,MED_C14,0
ETU_0207,MED_C01,0
ETU_0207,MED_C02,0
ETU_0207,MED_C03,0
ETU_0207,MED_C04,0
ETU_0207,MED_C05,0
ETU_0207,MED_C06,0
ETU_0207,MED_C07,0
ETU_0207,MED_C08,0
ETU_0207,MED_C09,0
ETU_0207,MED_C10,0
ETU_0207,MED_C11,0
ETU_0207,MED_C12,0
ETU_0207,MED_C13,0
ETU_0207,MED_C14,0
ETU_0208,PHA_C01,1
ETU_0208,PHA_C02,1
ETU_0208,PHA_C03,1
ETU_0208,PHA_C04,0
ETU_0208,PHA_C05,1
ETU_0208,PHA_C06,0
ETU_0208,PHA_C07,2
ETU_0208,PHA_C08,2
ETU_0208,PHA_C09,0
ETU_0208,PHA_C10,0
ETU_0209,MED_C01,0
ETU_0209,MED_C02,1
ETU_0209,MED_C03,0
ETU_0209,MED_C04,0
ETU_0209,MED_C05,0
ETU_0209,MED_C06,-1
ETU_0209,MED_C07,1
ETU_0209,MED_C08,0
ETU_0209,MED_C09,0
ETU_0209,MED_C10,0
ETU_0209,MED_C11,0
ETU_0209,MED_C12,0
ETU_0209,MED_C13,1
ETU_0209,MED_C14,-1
ETU_0210,MED_C01,0
ETU_0210,MED_C02,0
ETU_0210,MED_C03,1
ETU_0210,MED_C04,0
ETU_0210,MED_C05,0
ETU_0210,MED_C06,0
ETU_0210,MED_C07,0
ETU_0210,MED_C08,0
ETU_0210,MED_C09,0
ETU_0210,MED_C10,0
ETU_0210,MED_C11,1
ETU_0210,MED_C12,0
ETU_0210,MED_C13,1
ETU_0210,MED_C14,0
ETU_0211,PHA_C01,0
ETU_0211,PHA_C02,0
ETU_0211,PHA_C03,1
ETU_0211,PHA_C04,0
ETU_0211,PHA_C05,0
ETU_0211,PHA_C06,2
ETU_0211,PHA_C07,1
ETU_0211,PHA_C08,0
ETU_0211,PHA_C09,1
ETU_0211,PHA_C10,0
ETU_0212,PHA_C01,2
ETU_0212,PHA_C02,0
ETU_0212,PHA_C03,0
ETU_0212,PHA_C04,0
ETU_0212,PHA_C05,0
ETU_0212,PHA_C06,0
ETU_0212,PHA_C07,2
ETU_0212,PHA_C08,1
ETU_0212,PHA_C09,0
ETU_0212,PHA_C10,1
ETU_0213,PHA_C01,1
ETU_0213,PHA_C02,0
ETU_0213,PHA_C03,1
ETU_0213,PHA_C04,0
ETU_0213,PHA_C05,0
ETU_0213,PHA_C06,2
ETU_0213,PHA_C07,3
ETU_0213,PHA_C08,0
ETU_0213,PHA_C09,2
ETU_0213,PHA_C10,1
ETU_0214,MED_C01,0
ETU_0214,MED_C02,0
ETU_0214,MED_C03,0
ETU_0214,MED_C04,1
ETU_0214,MED_C05,1
ETU_0214,MED_C06,1
ETU_0214,MED_C07,2
ETU_0214,MED_C08,1
ETU_0214,MED_C09,0
ETU_0214,MED_C10,1
ETU_0214,MED_C11,1
ETU_0214,MED_C12,0
ETU_0214,MED_C13,1
ETU_0214,MED_C14,0
ETU_0215,MAI_C01,0
ETU_0215,MAI_C02,0
ETU_0215,MAI_C03,0
ETU_0215,MAI_C04,0
ETU_0215,MAI_C05,0
ETU_0215,MAI_C06,0
ETU_0215,MAI_C07,0
ETU_0215,MAI_C08,0
ETU_0215,MAI_C09,0
ETU_0215,MAI_C10,0
ETU_0215,MAI_C11,0
ETU_0215,MAI_C12,0
ETU_0216,MED_C01,0
ETU_0216,MED_C02,1
ETU_0216,MED_C03,0
ETU_0216,MED_C04,1
